order_id,customer_id,product_id,order_date,quantity,price
ORDER00437,CUST000471,PROD000002,2024-04-27,2,150.50
ORDER00438,CUST000462,PROD000028,2024-12-20,5,45.75
ORDER00439,CUST000244,PROD000009,2024-01-24,1,70.75
ORDER00440,CUST000351,PROD000030,2024-05-23,5,35.50
ORDER00441,CUST000289,PROD000022,2024-01-17,2,15.75
ORDER00442,CUST000476,PROD000028,2024-06-10,1,45.75
ORDER00443,CUST000493,PROD000007,2024-10-27,2,35.50
ORDER00444,CUST000386,PROD000027,2024-12-30,4,10.25
ORDER00445,CUST000476,PROD000003,2024-06-02,2,80.75
ORDER00446,CUST000289,PROD000008,2024-10-17,4,20.75
ORDER00447,CUST000347,PROD000029,2024-10-03,3,30.25
ORDER00448,CUST000197,PROD000025,2024-03-12,1,20.25
ORDER00449,CUST000257,PROD000024,2024-06-26,1,120.50
ORDER00450,CUST000051,PROD000014,2024-04-28,1,50.50
ORDER00451,CUST000175,PROD000020,2024-11-10,5,20.25
ORDER00452,CUST000204,PROD000025,2024-06-16,1,20.25
ORDER00453,CUST000325,PROD000009,2024-08-18,4,70.75
ORDER00454,CUST000117,PROD000012,2024-10-10,4,40.25
ORDER00455,CUST000222,PROD000006,2024-12-14,5,15.50
ORDER00456,CUST000339,PROD000013,2024-02-13,5,150.75
ORDER00457,CUST000152,PROD000026,2024-05-06,1,25.50
ORDER00458,CUST000043,PROD000009,2024-03-19,4,70.75
ORDER00459,CUST000365,PROD000026,2024-11-20,2,25.50
ORDER00460,CUST000379,PROD000013,2024-06-11,0,150.75
ORDER00461,CUST000185,PROD000004,2024-02-16,1,25.25
ORDER00462,CUST000483,PROD000010,2024-08-15,3,55.75
ORDER00463,CUST000390,PROD000009,2024-02-22,2,70.75
ORDER00464,CUST000045,PROD000006,2024-08-08,4,15.50
ORDER00465,CUST000286,PROD000018,2024-09-19,4,35.50
ORDER00466,CUST000053,PROD000001,2024-02-15,3,60.25
ORDER00467,CUST000284,PROD000003,2024-11-01,5,80.75
ORDER00468,CUST000402,PROD000011,2024-07-16,1,25.25
ORDER00469,CUST000150,PROD000014,2024-07-17,1,50.50
ORDER00470,CUST000372,PROD000029,2024-10-13,2,30.25
ORDER00471,CUST000293,PROD000017,2024-03-27,4,30.75
ORDER00472,CUST000087,PROD000005,2024-05-17,3,30.25
ORDER00473,CUST000138,PROD000016,2024-03-15,1,45.25
ORDER00474,CUST000086,PROD000014,2024-05-21,4,50.50
ORDER00475,CUST000154,PROD000016,2024-02-09,3,45.25
ORDER00476,CUST000129,PROD000008,2024-11-16,4,20.75
ORDER00477,CUST000305,PROD000020,2024-04-10,4,20.25
ORDER00478,CUST000055,PROD000005,2024-06-04,1,30.25
ORDER00479,CUST000486,PROD000013,2024-06-19,5,150.75
ORDER00480,CUST000195,PROD000026,2024-06-17,4,25.50
ORDER00481,CUST000172,PROD000014,2024-11-29,5,50.50
ORDER00482,CUST000070,PROD000010,2024-06-13,5,55.75
ORDER00483,CUST000486,PROD000023,2024-04-12,4,75.75
ORDER00484,CUST000161,PROD000006,2024-07-22,3,15.50
ORDER00485,CUST000150,PROD000024,2024-12-21,4,120.50
ORDER00486,CUST000496,PROD000019,2024-05-04,3,15.50
ORDER00487,CUST000193,PROD000009,2024-07-20,3,70.75
ORDER00488,CUST000059,PROD000030,2024-10-15,2,35.50
ORDER00489,CUST000304,PROD000018,2024-04-02,5,35.50
ORDER00490,CUST000014,PROD000024,2024-08-24,2,120.50
ORDER00491,CUST000225,PROD000026,2024-05-29,1,25.50
ORDER00492,CUST000420,PROD000028,2024-07-28,4,45.75
ORDER00493,CUST000072,PROD000021,2024-06-04,2,25.25
ORDER00494,CUST000130,PROD000022,2024-03-19,4,15.75
ORDER00495,CUST000405,PROD000013,2024-02-07,4,150.75
ORDER00496,CUST000307,PROD000016,2024-10-25,4,45.25
ORDER00497,CUST000274,PROD000017,2024-12-20,0,30.75
ORDER00498,CUST000215,PROD000018,2024-01-19,3,35.50
ORDER00499,CUST000360,PROD000029,2024-10-01,0,30.25
ORDER00500,CUST000305,PROD000021,2024-02-13,1,25.25
ORDER00501,CUST000394,PROD000008,2024-12-02,3,20.75
ORDER00502,CUST000086,PROD000021,2024-11-09,1,25.25
ORDER00503,CUST000289,PROD000021,2024-12-12,4,25.25
ORDER00504,CUST000496,PROD000025,2024-06-18,4,20.25
ORDER00505,CUST000055,PROD000001,2024-02-20,3,60.25
ORDER00506,CUST000114,PROD000017,2024-09-22,5,30.75
ORDER00507,CUST000298,PROD000023,2024-10-21,2,75.75
ORDER00508,CUST000229,PROD000012,2024-07-19,4,40.25
ORDER00509,CUST000396,PROD000022,2024-10-28,5,15.75
ORDER00510,CUST000078,PROD000012,2024-01-13,4,40.25
ORDER00511,CUST000054,PROD000010,2024-07-31,1,55.75
ORDER00512,CUST000060,PROD000027,2024-03-13,3,10.25
ORDER00513,CUST000160,PROD000011,2024-08-21,2,25.25
ORDER00514,CUST000267,PROD000016,2024-06-27,4,45.25
ORDER00515,CUST000050,PROD000015,2024-12-22,4,200.50
ORDER00516,CUST000164,PROD000003,2024-06-02,1,80.75
ORDER00517,CUST000415,PROD000023,2024-02-28,1,75.75
ORDER00518,CUST000435,PROD000011,2024-11-27,0,25.25
ORDER00519,CUST000056,PROD000022,2024-03-25,2,15.75
ORDER00520,CUST000265,PROD000006,2024-10-09,2,15.50
ORDER00521,CUST000170,PROD000018,2024-08-06,0,35.50
ORDER00522,CUST000491,PROD000015,2024-04-28,4,200.50
ORDER00523,CUST000323,PROD000006,2024-04-05,4,15.50
ORDER00524,CUST000203,PROD000001,2024-11-10,2,60.25
ORDER00525,CUST000231,PROD000019,2024-08-07,4,15.50
ORDER00526,CUST000003,PROD000023,2024-04-19,2,75.75
ORDER00527,CUST000143,PROD000025,2024-12-26,1,20.25
ORDER00528,CUST000296,PROD000004,2024-10-01,2,25.25
ORDER00529,CUST000188,PROD000011,2024-04-10,4,25.25
ORDER00530,CUST000059,PROD000009,2024-12-09,4,70.75
ORDER00531,CUST000271,PROD000021,2024-06-09,5,25.25
ORDER00532,CUST000199,PROD000020,2024-07-19,5,20.25
ORDER00533,CUST000059,PROD000012,2024-06-29,4,40.25
ORDER00534,CUST000317,PROD000006,2024-12-10,3,15.50
ORDER00535,CUST000471,PROD000020,2024-10-29,1,20.25
ORDER00536,CUST000345,PROD000005,2024-06-09,1,30.25
ORDER00537,CUST000123,PROD000010,2024-02-29,2,55.75
ORDER00538,CUST000192,PROD000023,2024-03-13,5,75.75
ORDER00539,CUST000199,PROD000014,2024-11-01,0,50.50
ORDER00540,CUST000071,PROD000019,2024-07-15,4,15.50
ORDER00541,CUST000096,PROD000016,2024-11-21,5,45.25
ORDER00542,CUST000356,PROD000030,2024-11-26,2,35.50
ORDER00543,CUST000285,PROD000006,2024-09-07,3,15.50
ORDER00544,CUST000072,PROD000006,2024-06-10,4,15.50
ORDER00545,CUST000318,PROD000002,2024-07-02,1,150.50
ORDER00546,CUST000249,PROD000005,2024-04-09,4,30.25
ORDER00547,CUST000494,PROD000018,2024-09-15,4,35.50
ORDER00548,CUST000210,PROD000022,2024-09-08,4,15.75
ORDER00549,CUST000364,PROD000027,2024-08-15,4,10.25
ORDER00550,CUST000086,PROD000003,2024-10-16,1,80.75
ORDER00551,CUST000408,PROD000025,2024-04-22,3,20.25
ORDER00552,CUST000017,PROD000009,2024-04-25,5,70.75
ORDER00553,CUST000148,PROD000006,2024-08-22,5,15.50
ORDER00554,CUST000381,PROD000025,2024-09-10,5,20.25
ORDER00555,CUST000262,PROD000004,2024-10-20,1,25.25
ORDER00556,CUST000138,PROD000025,2024-10-05,3,20.25
ORDER00557,CUST000278,PROD000027,2024-01-22,4,10.25
ORDER00558,CUST000280,PROD000007,2024-08-05,1,35.50
ORDER00559,CUST000377,PROD000027,2024-11-30,2,10.25
ORDER00560,CUST000153,PROD000028,2024-01-17,4,45.75
ORDER00561,CUST000135,PROD000012,2024-02-14,4,40.25
ORDER00562,CUST000444,PROD000004,2024-05-01,2,25.25
ORDER00563,CUST000416,PROD000024,2024-10-28,0,120.50
ORDER00564,CUST000353,PROD000012,2024-12-29,5,40.25
ORDER00565,CUST000324,PROD000014,2024-03-25,5,50.50
ORDER00566,CUST000072,PROD000026,2024-04-15,2,25.50
ORDER00567,CUST000413,PROD000002,2024-10-18,3,150.50
ORDER00568,CUST000273,PROD000009,2024-11-01,5,70.75
ORDER00569,CUST000087,PROD000011,2024-12-26,3,25.25
ORDER00570,CUST000149,PROD000019,2024-05-16,5,15.50
ORDER00571,CUST000461,PROD000022,2024-02-18,2,15.75
ORDER00572,CUST000493,PROD000025,2024-07-29,1,20.25
ORDER00573,CUST000142,PROD000028,2024-12-01,2,45.75
ORDER00574,CUST000360,PROD000028,2024-03-08,2,45.75
ORDER00575,CUST000075,PROD000023,2024-06-13,2,75.75
ORDER00576,CUST000390,PROD000027,2024-12-12,4,10.25
ORDER00577,CUST000251,PROD000005,2024-10-22,3,30.25
ORDER00578,CUST000322,PROD000014,2024-07-11,4,50.50
ORDER00579,CUST000039,PROD000021,2024-02-17,4,25.25
ORDER00580,CUST000264,PROD000024,2024-05-22,3,120.50
ORDER00581,CUST000233,PROD000016,2024-06-16,5,45.25
ORDER00582,CUST000002,PROD000028,2024-02-17,4,45.75
ORDER00583,CUST000326,PROD000022,2024-12-23,3,15.75
ORDER00584,CUST000436,PROD000003,2024-09-30,4,80.75
ORDER00585,CUST000112,PROD000014,2024-04-18,4,50.50
ORDER00586,CUST000138,PROD000011,2024-05-25,3,25.25
ORDER00587,CUST000281,PROD000019,2024-03-07,5,15.50
ORDER00588,CUST000437,PROD000016,2024-06-24,1,45.25
ORDER00589,CUST000024,PROD000004,2024-11-16,4,25.25
ORDER00590,CUST000009,PROD000004,2024-03-21,4,25.25
ORDER00591,CUST000234,PROD000001,2024-08-07,2,60.25
ORDER00592,CUST000353,PROD000030,2024-03-08,3,35.50
ORDER00593,CUST000082,PROD000028,2024-05-20,1,45.75
ORDER00594,CUST000336,PROD000012,2024-05-08,1,40.25
ORDER00595,CUST000191,PROD000022,2024-11-28,2,15.75
ORDER00596,CUST000027,PROD000013,2024-11-16,3,150.75
ORDER00597,CUST000372,PROD000023,2024-04-29,4,75.75
ORDER00598,CUST000336,PROD000003,2024-12-26,1,80.75
ORDER00599,CUST000001,PROD000007,2024-09-01,1,35.50
ORDER00600,CUST000068,PROD000019,2024-04-25,5,15.50
ORDER00601,CUST000349,PROD000015,2024-01-05,1,200.50
ORDER00602,CUST000357,PROD000011,2024-03-02,4,25.25
ORDER00603,CUST000356,PROD000005,2024-09-01,0,30.25
ORDER00604,CUST000037,PROD000008,2024-07-15,1,20.75
ORDER00605,CUST000375,PROD000026,2024-02-22,1,25.50
ORDER00606,CUST000161,PROD000012,2024-06-02,0,40.25
ORDER00607,CUST000071,PROD000013,2024-03-09,2,150.75
ORDER00608,CUST000036,PROD000017,2024-10-15,1,30.75
ORDER00609,CUST000313,PROD000021,2024-03-25,4,25.25
ORDER00610,CUST000180,PROD000024,2024-04-19,2,120.50
ORDER00611,CUST000471,PROD000014,2024-11-11,4,50.50
ORDER00612,CUST000441,PROD000007,2024-02-14,1,35.50
ORDER00613,CUST000072,PROD000025,2024-03-04,5,20.25
ORDER00614,CUST000374,PROD000013,2024-06-28,4,150.75
ORDER00615,CUST000162,PROD000026,2024-03-12,2,25.50
ORDER00616,CUST000142,PROD000021,2024-02-13,2,25.25
ORDER00617,CUST000284,PROD000020,2024-11-03,0,20.25
ORDER00618,CUST000370,PROD000020,2024-05-25,1,20.25
ORDER00619,CUST000435,PROD000028,2024-12-03,3,45.75
ORDER00620,CUST000106,PROD000017,2024-11-06,5,30.75
ORDER00621,CUST000097,PROD000024,2024-07-19,3,120.50
ORDER00622,CUST000331,PROD000002,2024-05-02,4,150.50
ORDER00623,CUST000198,PROD000004,2024-05-03,4,25.25
ORDER00624,CUST000327,PROD000020,2024-02-06,5,20.25
ORDER00625,CUST000456,PROD000001,2024-07-03,3,60.25
ORDER00626,CUST000068,PROD000013,2024-10-18,4,150.75
ORDER00627,CUST000188,PROD000018,2024-12-15,2,35.50
ORDER00628,CUST000391,PROD000016,2024-02-07,1,45.25
ORDER00629,CUST000301,PROD000003,2024-01-08,3,80.75
ORDER00630,CUST000111,PROD000002,2024-01-31,4,150.50
ORDER00631,CUST000260,PROD000010,2024-11-17,5,55.75
ORDER00632,CUST000393,PROD000014,2024-08-04,4,50.50
ORDER00633,CUST000043,PROD000021,2024-10-01,5,25.25
ORDER00634,CUST000316,PROD000005,2024-05-22,1,30.25
ORDER00635,CUST000159,PROD000003,2024-09-18,2,80.75
ORDER00636,CUST000499,PROD000026,2024-03-20,5,25.50
ORDER00637,CUST000168,PROD000013,2024-10-27,1,150.75
ORDER00638,CUST000159,PROD000023,2024-08-11,2,75.75
ORDER00639,CUST000030,PROD000008,2024-02-14,4,20.75
ORDER00640,CUST000060,PROD000015,2024-11-09,5,200.50
ORDER00641,CUST000029,PROD000010,2024-12-07,2,55.75
ORDER00642,CUST000062,PROD000001,2024-12-28,2,60.25
ORDER00643,CUST000360,PROD000001,2024-03-24,4,60.25
ORDER00644,CUST000488,PROD000012,2024-09-24,5,40.25
ORDER00645,CUST000401,PROD000027,2024-05-12,2,10.25
ORDER00646,CUST000191,PROD000005,2024-05-17,1,30.25
ORDER00647,CUST000395,PROD000029,2024-01-16,0,30.25
ORDER00648,CUST000172,PROD000026,2024-08-07,3,25.50
ORDER00649,CUST000269,PROD000003,2024-05-14,5,80.75
ORDER00650,CUST000322,PROD000003,2024-09-11,4,80.75
ORDER00651,CUST000262,PROD000012,2024-01-29,4,40.25
ORDER00652,CUST000440,PROD000019,2024-03-26,3,15.50
ORDER00653,CUST000081,PROD000009,2024-02-22,5,70.75
ORDER00654,CUST000346,PROD000024,2024-02-29,2,120.50
ORDER00655,CUST000380,PROD000017,2024-01-02,1,30.75
ORDER00656,CUST000440,PROD000028,2024-01-07,2,45.75
ORDER00657,CUST000024,PROD000016,2024-07-05,4,45.25
ORDER00658,CUST000472,PROD000005,2024-04-01,1,30.25
ORDER00659,CUST000284,PROD000026,2024-12-01,4,25.50
ORDER00660,CUST000115,PROD000011,2024-05-07,4,25.25
ORDER00661,CUST000469,PROD000024,2024-06-12,3,120.50
ORDER00662,CUST000423,PROD000003,2024-10-19,0,80.75
ORDER00663,CUST000191,PROD000004,2024-09-14,1,25.25
ORDER00664,CUST000092,PROD000008,2024-09-21,1,20.75
ORDER00665,CUST000489,PROD000013,2024-02-05,4,150.75
ORDER00666,CUST000444,PROD000010,2024-06-08,3,55.75
ORDER00667,CUST000045,PROD000018,2024-08-21,1,35.50
ORDER00668,CUST000189,PROD000007,2024-05-29,5,35.50
ORDER00669,CUST000402,PROD000010,2024-11-14,2,55.75
ORDER00670,CUST000238,PROD000012,2024-10-29,4,40.25
ORDER00671,CUST000396,PROD000025,2024-04-10,5,20.25
ORDER00672,CUST000390,PROD000026,2024-05-05,2,25.50
ORDER00673,CUST000004,PROD000030,2024-07-28,1,35.50
ORDER00674,CUST000120,PROD000018,2024-06-26,1,35.50
ORDER00675,CUST000487,PROD000011,2024-01-01,4,25.25
ORDER00676,CUST000435,PROD000024,2024-06-06,1,120.50
ORDER00677,CUST000106,PROD000017,2024-05-01,4,30.75
ORDER00678,CUST000252,PROD000002,2024-03-13,3,150.50
ORDER00679,CUST000048,PROD000002,2024-04-28,5,150.50
ORDER00680,CUST000212,PROD000023,2024-07-09,4,75.75
ORDER00681,CUST000499,PROD000024,2024-02-13,5,120.50
ORDER00682,CUST000049,PROD000017,2024-03-09,4,30.75
ORDER00683,CUST000039,PROD000019,2024-10-17,1,15.50
ORDER00684,CUST000223,PROD000022,2024-03-07,2,15.75
ORDER00685,CUST000150,PROD000009,2024-06-10,4,70.75
ORDER00686,CUST000359,PROD000027,2024-06-16,3,10.25
ORDER00687,CUST000232,PROD000009,2024-04-29,1,70.75
ORDER00688,CUST000484,PROD000007,2024-03-10,5,35.50
ORDER00689,CUST000056,PROD000005,2024-02-24,2,30.25
ORDER00690,CUST000231,PROD000015,2024-06-09,4,200.50
ORDER00691,CUST000062,PROD000018,2024-07-02,2,35.50
ORDER00692,CUST000232,PROD000010,2024-08-25,3,55.75
ORDER00693,CUST000437,PROD000004,2024-02-16,2,25.25
ORDER00694,CUST000414,PROD000022,2024-06-04,5,15.75
ORDER00695,CUST000021,PROD000007,2024-06-16,2,35.50
ORDER00696,CUST000047,PROD000023,2024-05-07,3,75.75
ORDER00697,CUST000203,PROD000017,2024-01-26,3,30.75
ORDER00698,CUST000134,PROD000027,2024-03-30,1,10.25
ORDER00699,CUST000488,PROD000013,2024-08-19,5,150.75
ORDER00700,CUST000384,PROD000018,2024-05-07,1,35.50
ORDER00701,CUST000237,PROD000004,2024-03-12,1,25.25
ORDER00702,CUST000007,PROD000002,2024-04-23,2,150.50
ORDER00703,CUST000102,PROD000027,2024-07-24,3,10.25
ORDER00704,CUST000352,PROD000021,2024-11-26,1,25.25
ORDER00705,CUST000299,PROD000019,2024-05-12,1,15.50
ORDER00706,CUST000012,PROD000003,2024-04-11,4,80.75
ORDER00707,CUST000415,PROD000005,2024-02-17,3,30.25
ORDER00708,CUST000063,PROD000002,2024-08-24,1,150.50
ORDER00709,CUST000087,PROD000030,2024-10-20,4,35.50
ORDER00710,CUST000421,PROD000024,2024-07-21,4,120.50
ORDER00711,CUST000016,PROD000013,2024-12-15,4,150.75
ORDER00712,CUST000089,PROD000012,2024-04-19,2,40.25
ORDER00713,CUST000141,PROD000009,2024-08-16,2,70.75
ORDER00714,CUST000018,PROD000020,2024-11-13,5,20.25
ORDER00715,CUST000126,PROD000021,2024-05-31,4,25.25
ORDER00716,CUST000211,PROD000029,2024-10-08,4,30.25
ORDER00717,CUST000032,PROD000003,2024-05-23,4,80.75
ORDER00718,CUST000071,PROD000014,2024-04-12,5,50.50
ORDER00719,CUST000128,PROD000021,2024-10-05,1,25.25
ORDER00720,CUST000196,PROD000026,2024-07-02,4,25.50
ORDER00721,CUST000279,PROD000026,2024-09-05,3,25.50
ORDER00722,CUST000468,PROD000019,2024-09-14,3,15.50
ORDER00723,CUST000199,PROD000009,2024-04-02,1,70.75
ORDER00724,CUST000164,PROD000020,2024-04-22,1,20.25
ORDER00725,CUST000459,PROD000026,2024-05-23,1,25.50
ORDER00726,CUST000415,PROD000016,2024-09-28,3,45.25
ORDER00727,CUST000393,PROD000019,2024-04-29,2,15.50
ORDER00728,CUST000052,PROD000008,2024-12-02,2,20.75
ORDER00729,CUST000137,PROD000018,2024-01-29,2,35.50
ORDER00730,CUST000295,PROD000028,2024-07-17,3,45.75
ORDER00731,CUST000479,PROD000027,2024-03-29,2,10.25
ORDER00732,CUST000122,PROD000019,2024-06-11,3,15.50
ORDER00733,CUST000468,PROD000019,2024-01-15,3,15.50
ORDER00734,CUST000486,PROD000019,2024-10-15,2,15.50
ORDER00735,CUST000289,PROD000007,2024-09-09,5,35.50
ORDER00736,CUST000159,PROD000006,2024-09-08,1,15.50
ORDER00737,CUST000047,PROD000002,2024-04-29,5,150.50
ORDER00738,CUST000113,PROD000001,2024-09-26,4,60.25
ORDER00739,CUST000001,PROD000011,2024-11-10,0,25.25
ORDER00740,CUST000104,PROD000026,2024-03-07,0,25.50
ORDER00741,CUST000175,PROD000023,2024-03-31,0,75.75
ORDER00742,CUST000471,PROD000026,2024-06-14,1,25.50
ORDER00743,CUST000012,PROD000005,2024-10-27,2,30.25
ORDER00744,CUST000397,PROD000004,2024-09-26,3,25.25
ORDER00745,CUST000492,PROD000003,2024-07-10,4,80.75
ORDER00746,CUST000301,PROD000004,2024-06-21,3,25.25
ORDER00747,CUST000166,PROD000005,2024-03-21,4,30.25
ORDER00748,CUST000406,PROD000021,2024-09-06,3,25.25
ORDER00749,CUST000090,PROD000023,2024-10-14,5,75.75
ORDER00750,CUST000403,PROD000012,2024-04-24,5,40.25
ORDER00751,CUST000418,PROD000006,2024-07-12,0,15.50
ORDER00752,CUST000158,PROD000024,2024-12-18,3,120.50
ORDER00753,CUST000066,PROD000006,2024-01-01,5,15.50
ORDER00754,CUST000201,PROD000028,2024-10-17,1,45.75
ORDER00755,CUST000094,PROD000020,2024-06-11,5,20.25
ORDER00756,CUST000114,PROD000021,2024-10-16,1,25.25
ORDER00757,CUST000480,PROD000016,2024-03-13,3,45.25
ORDER00758,CUST000382,PROD000003,2024-05-01,3,80.75
ORDER00759,CUST000164,PROD000006,2024-11-21,1,15.50
ORDER00760,CUST000421,PROD000023,2024-12-09,3,75.75
ORDER00761,CUST000229,PROD000001,2024-05-15,2,60.25
ORDER00762,CUST000128,PROD000023,2024-02-04,3,75.75
ORDER00763,CUST000132,PROD000026,2024-02-25,1,25.50
ORDER00764,CUST000025,PROD000013,2024-08-12,4,150.75
ORDER00765,CUST000497,PROD000006,2024-07-30,4,15.50
ORDER00766,CUST000452,PROD000013,2024-06-28,5,150.75
ORDER00767,CUST000193,PROD000004,2024-09-02,5,25.25
ORDER00768,CUST000334,PROD000025,2024-12-17,2,20.25
ORDER00769,CUST000084,PROD000015,2024-02-07,1,200.50
ORDER00770,CUST000151,PROD000001,2024-06-12,3,60.25
ORDER00771,CUST000488,PROD000004,2024-02-07,3,25.25
ORDER00772,CUST000088,PROD000029,2024-07-11,2,30.25
ORDER00773,CUST000375,PROD000003,2024-10-07,1,80.75
ORDER00774,CUST000174,PROD000020,2024-11-10,4,20.25
ORDER00775,CUST000361,PROD000001,2024-08-08,2,60.25
ORDER00776,CUST000311,PROD000029,2024-08-10,2,30.25
ORDER00777,CUST000028,PROD000004,2024-06-18,2,25.25
ORDER00778,CUST000499,PROD000007,2024-07-28,5,35.50
ORDER00779,CUST000370,PROD000030,2024-10-03,3,35.50
ORDER00780,CUST000339,PROD000010,2024-06-01,2,55.75
ORDER00781,CUST000050,PROD000002,2024-07-20,5,150.50
ORDER00782,CUST000282,PROD000027,2024-09-08,2,10.25
ORDER00783,CUST000028,PROD000012,2024-01-02,4,40.25
ORDER00784,CUST000045,PROD000010,2024-12-04,5,55.75
ORDER00785,CUST000246,PROD000007,2024-02-19,1,35.50
ORDER00786,CUST000106,PROD000006,2024-11-22,3,15.50
ORDER00787,CUST000042,PROD000016,2024-02-29,3,45.25
ORDER00788,CUST000402,PROD000013,2024-08-29,4,150.75
ORDER00789,CUST000459,PROD000022,2024-05-15,1,15.75
ORDER00790,CUST000329,PROD000018,2024-07-17,2,35.50
ORDER00791,CUST000190,PROD000029,2024-07-14,3,30.25
ORDER00792,CUST000096,PROD000015,2024-01-23,3,200.50
ORDER00793,CUST000226,PROD000015,2024-05-14,2,200.50
ORDER00794,CUST000429,PROD000009,2024-10-15,1,70.75
ORDER00795,CUST000078,PROD000025,2024-12-22,1,20.25
ORDER00796,CUST000044,PROD000022,2024-06-25,0,15.75
ORDER00797,CUST000414,PROD000018,2024-07-30,0,35.50
ORDER00798,CUST000498,PROD000025,2024-10-28,2,20.25
ORDER00799,CUST000284,PROD000002,2024-07-17,5,150.50
ORDER00800,CUST000215,PROD000018,2024-12-17,4,35.50
ORDER00801,CUST000294,PROD000029,2024-04-30,4,30.25
ORDER00802,CUST000154,PROD000003,2024-07-21,1,80.75
ORDER00803,CUST000258,PROD000019,2024-09-21,5,15.50
ORDER00804,CUST000347,PROD000020,2024-03-16,1,20.25
ORDER00805,CUST000487,PROD000025,2024-08-17,2,20.25
ORDER00806,CUST000486,PROD000006,2024-04-18,2,15.50
ORDER00807,CUST000065,PROD000002,2024-08-04,0,150.50
ORDER00808,CUST000041,PROD000022,2024-08-10,2,15.75
ORDER00809,CUST000422,PROD000021,2024-03-16,5,25.25
ORDER00810,CUST000133,PROD000011,2024-02-04,1,25.25
ORDER00811,CUST000199,PROD000018,2024-07-22,5,35.50
ORDER00812,CUST000167,PROD000028,2024-05-21,0,45.75
ORDER00813,CUST000267,PROD000015,2024-01-07,5,200.50
ORDER00814,CUST000301,PROD000017,2024-08-02,0,30.75
ORDER00815,CUST000058,PROD000014,2024-03-17,2,50.50
ORDER00816,CUST000291,PROD000019,2024-10-25,1,15.50
ORDER00817,CUST000474,PROD000004,2024-10-15,1,25.25
ORDER00818,CUST000403,PROD000010,2024-10-01,3,55.75
ORDER00819,CUST000450,PROD000014,2024-05-15,4,50.50
ORDER00820,CUST000336,PROD000016,2024-10-19,5,45.25
ORDER00821,CUST000243,PROD000002,2024-03-29,3,150.50
ORDER00822,CUST000207,PROD000005,2024-11-12,5,30.25
ORDER00823,CUST000349,PROD000023,2024-07-24,1,75.75
ORDER00824,CUST000203,PROD000029,2024-06-18,0,30.25
ORDER00825,CUST000354,PROD000008,2024-01-26,4,20.75
ORDER00826,CUST000472,PROD000009,2024-07-09,1,70.75
ORDER00827,CUST000173,PROD000027,2024-06-04,3,10.25
ORDER00828,CUST000144,PROD000027,2024-09-08,1,10.25
ORDER00829,CUST000498,PROD000028,2024-04-26,2,45.75
ORDER00830,CUST000154,PROD000024,2024-08-14,3,120.50
ORDER00831,CUST000138,PROD000024,2024-08-01,5,120.50
ORDER00832,CUST000331,PROD000003,2024-04-06,4,80.75
ORDER00833,CUST000109,PROD000030,2024-07-27,4,35.50
ORDER00834,CUST000389,PROD000017,2024-07-10,1,30.75
ORDER00835,CUST000264,PROD000026,2024-03-22,1,25.50
ORDER00836,CUST000160,PROD000023,2024-09-16,4,75.75
ORDER00837,CUST000070,PROD000025,2024-09-25,5,20.25
ORDER00838,CUST000015,PROD000006,2024-04-08,2,15.50
ORDER00839,CUST000429,PROD000002,2024-05-07,1,150.50
ORDER00840,CUST000234,PROD000002,2024-07-03,2,150.50
ORDER00841,CUST000141,PROD000012,2024-08-25,5,40.25
ORDER00842,CUST000204,PROD000021,2024-03-04,1,25.25
ORDER00843,CUST000124,PROD000012,2024-09-07,5,40.25
ORDER00844,CUST000229,PROD000006,2024-08-30,5,15.50
ORDER00845,CUST000283,PROD000012,2024-06-25,2,40.25
ORDER00846,CUST000429,PROD000029,2024-05-12,1,30.25
ORDER00847,CUST000146,PROD000001,2024-07-16,1,60.25
ORDER00848,CUST000084,PROD000028,2024-10-19,2,45.75
ORDER00849,CUST000439,PROD000008,2024-11-27,2,20.75
ORDER00850,CUST000347,PROD000007,2024-05-17,4,35.50
ORDER00851,CUST000263,PROD000001,2024-12-15,1,60.25
ORDER00852,CUST000243,PROD000030,2024-03-08,2,35.50
ORDER00853,CUST000308,PROD000026,2024-01-05,2,25.50
ORDER00854,CUST000130,PROD000020,2024-06-05,3,20.25
ORDER00855,CUST000217,PROD000029,2024-07-11,3,30.25
ORDER00856,CUST000236,PROD000009,2024-04-21,4,70.75
ORDER00857,CUST000155,PROD000022,2024-09-23,5,15.75
ORDER00858,CUST000204,PROD000019,2024-02-22,1,15.50
ORDER00859,CUST000262,PROD000022,2024-07-10,5,15.75
ORDER00860,CUST000332,PROD000020,2024-11-07,3,20.25
ORDER00861,CUST000153,PROD000022,2024-02-25,4,15.75
ORDER00862,CUST000033,PROD000011,2024-05-21,3,25.25
